ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55
Action24,ORL,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,0,0,0,0,0,0,0,0,0,0
Action24,OPL,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,0,0,0,0,0,0,0,0,0,0
Action24,OYL,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,0,0,0,0,0,0,0,0,0,0
Action24,ORR,2.758226,2.759828,2.755801,2.751863,2.755023,2.763236,2.77041,2.774204,2.776951,2.775549,2.773354,2.768158,2.758514,2.745671,2.736666,2.729693,2.730686,2.732582,2.730903,2.726604,2.597339,2.270341,2.734242,3.347062,3.643662,3.716446,3.661582,3.413593,3.375893,3.455391,3.444402,3.356489,3.377113,3.432457,3.484274,3.494434,3.502617,3.420219,3.19554,2.733928,2.531689,2.317789,1.907404,1.839114,1.862938,0,0,0,0,0,0,0,0,0,0
Action24,OPR,7.174664,7.175518,7.176791,7.176677,7.177363,7.177313,7.17766,7.17833,7.179547,7.181142,7.180822,7.180025,7.180155,7.178999,7.179681,7.17941,7.179339,7.178902,7.178699,7.177807,7.16842,7.014392,6.91895,6.660842,5.996862,5.718793,5.519448,5.514983,5.514602,5.469001,5.548577,5.601643,5.627478,5.639887,5.695164,5.881656,6.182059,6.65762,6.906292,7.079623,7.154001,7.187421,7.183264,7.179534,7.183199,0,0,0,0,0,0,0,0,0,0
Action24,OYR,8.708667,8.706426,8.701874,8.699719,8.700162,8.710816,8.721415,8.727331,8.732666,8.737171,8.737588,8.735867,8.729519,8.719966,8.70859,8.700932,8.700583,8.701777,8.703468,8.703591,8.58075,8.230089,8.700308,9.387387,9.74611,9.763473,9.655773,9.485857,9.474883,9.548897,9.470639,9.431865,9.457114,9.459474,9.449735,9.41609,9.335316,9.11808,8.844493,8.408093,8.256472,8.059272,7.701739,7.631809,7.667769,0,0,0,0,0,0,0,0,0,0
Action25,ALX,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,0,0,0,0,0,0,0,0,0,0
Action25,ALY,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0,0,0,0,0,0,0,0,0,0
Action25,ALZ,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,0,0,0,0,0,0,0,0,0,0
Action25,ARX,-1.163086,-1.052734,-0.949707,-0.8251953,-0.6679688,-0.4355469,-0.2753906,-0.4423828,-0.04150391,-0.5922852,-0.3164063,-0.1650391,-0.2919922,-0.3066406,-0.2285156,-0.2734375,-0.3574219,-0.4931641,-0.6162109,-0.9150391,-0.9414063,-0.9887695,-1.188965,-0.9394531,-0.9814453,-0.9951172,-1.021973,-1.007324,-0.9936523,-0.9873047,-1.003418,-1.007813,-1.010254,-1.007324,-0.9780273,-1.009277,-0.996582,-1.000977,-1.003906,-0.9785156,-0.9995117,-0.9960938,-0.9941406,-0.9951172,-1.000488,0,0,0,0,0,0,0,0,0,0
Action25,ARY,-0.5541992,-0.5024414,-0.6333008,-0.6401367,-0.6875,-0.6972656,-0.7265625,-0.6538086,-0.7651367,-1.010742,-0.9848633,-0.9599609,-0.8417969,-0.9379883,-1.032715,-0.8789063,-0.6240234,-0.4575195,-0.6035156,-0.7744141,-0.8066406,-0.5336914,-0.4858398,-0.4931641,-0.2407227,-0.3989258,-0.1928711,-0.2143555,-0.2294922,-0.2226563,-0.2358398,-0.2006836,-0.2177734,-0.1977539,-0.2055664,-0.1977539,-0.2001953,-0.1914063,-0.199707,-0.1923828,-0.1875,-0.2036133,-0.2021484,-0.1923828,-0.2016602,0,0,0,0,0,0,0,0,0,0
Action25,ARZ,0.2192383,0.2431641,0.2866211,0.3452148,0.3041992,0.2143555,0.2114258,-0.05908203,0.559082,0.5283203,0.2333984,0.2338867,0.2338867,0.4111328,0.3383789,0.234375,0.168457,0.1542969,0.2841797,0.2963867,0.3037109,0.03515625,0.2011719,-0.01171875,-0.2709961,-0.1293945,0.07324219,0,-0.04394531,-0.06982422,-0.03027344,-0.03076172,-0.0078125,-0.03613281,-0.04394531,-0.03369141,-0.046875,-0.03320313,-0.04736328,-0.03759766,-0.04736328,-0.05566406,-0.05126953,-0.03417969,-0.04833984,0,0,0,0,0,0,0,0,0,0
Action25,EMG0L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action25,EMG1L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action25,EMG2L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action25,EMG3L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
Action25,EMG4L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action25,EMG5L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action25,EMG6L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action25,EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action25,EMG0R,31,37,8,-5,4,4,-2,-1,3,7,-1,-23,3,2,-5,1,-8,-18,-1,2,-3,0,1,-3,-41,6,5,3,-29,1,1,-31,-13,1,17,-5,11,0,2,7,10,-5,7,-12,12,0,0,0,0,0,0,0,0,0,0
Action25,EMG1R,38,42,9,-14,12,9,0,-26,3,12,-8,2,0,12,2,0,-16,-31,0,4,-7,4,2,-3,-25,6,2,3,-16,14,1,-21,-7,4,0,3,9,4,-4,5,4,-6,3,-7,1,0,0,0,0,0,0,0,0,0,0
Action25,EMG2R,43,61,0,-36,15,4,2,-55,-2,16,-6,-31,-3,28,3,-3,-26,-55,-1,4,-9,1,4,-3,-11,3,-1,0,-10,4,0,-6,-2,0,-1,3,0,2,-3,4,2,-3,0,-3,-1,0,0,0,0,0,0,0,0,0,0
Action25,EMG3R,45,79,-9,-5,11,4,41,-74,3,41,15,-128,4,49,5,-4,-37,-90,15,0,-20,-6,2,9,-6,-3,-2,-2,-7,-6,-1,1,-1,0,-1,3,-4,-2,-3,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
Action25,EMG4R,48,57,-4,-2,19,5,6,-17,9,20,-5,-42,7,21,-2,0,-23,-50,1,2,-25,-2,0,0,-8,-1,-2,-1,-5,-7,-2,0,0,-3,0,1,-4,-2,-4,0,0,-1,-3,0,-2,0,0,0,0,0,0,0,0,0,0
Action25,EMG5R,24,33,5,-6,9,3,-1,-2,4,17,-4,-18,5,11,-4,1,-13,-28,1,0,-6,2,5,8,-10,-3,-2,5,-4,-12,-3,-14,-5,-4,7,-2,-1,-7,-9,-3,-4,0,-6,0,9,0,0,0,0,0,0,0,0,0,0
Action25,EMG6R,16,19,0,4,5,4,-6,-5,16,-17,-7,-11,1,9,-5,-1,-7,-16,-2,-5,-3,-11,5,-4,-38,-21,-8,2,-3,-3,-2,-41,8,-3,14,10,16,-7,-25,-16,-6,10,9,2,27,0,0,0,0,0,0,0,0,0,0
Action25,EMG7R,17,15,4,-5,4,9,-5,-6,1,-4,2,-18,7,-4,-5,1,-8,-15,-3,2,-2,0,1,-3,-23,6,3,2,-24,-23,12,-25,-1,-1,22,-11,7,6,12,17,14,-9,9,-5,20,0,0,0,0,0,0,0,0,0,0
Action25,GLX,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
Action25,GLY,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
Action25,GLZ,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
Action25,GRX,24.375,-24.9375,-36.1875,19.5,61.4375,24.4375,-27.25,-99.1875,-88.3125,10.6875,75.4375,-14.9375,-77.0625,-6.25,50.3125,30.0625,4.5625,0.625,-0.625,43.8125,11.875,1.125,6.875,8.3125,17.5625,14.625,9.625,-13.8125,-17.125,-10.4375,-1.0625,-8,-17.375,-10.9375,-13.375,-9.0625,-3.0625,-4.875,-1.8125,-3.125,-5.3125,-0.875,-0.9375,0.6875,-2.125,0,0,0,0,0,0,0,0,0,0
Action25,GRY,24.375,-24.9375,-36.1875,19.5,61.4375,24.4375,-27.25,-99.1875,-88.3125,10.6875,75.4375,-14.9375,-77.0625,-6.25,50.3125,30.0625,4.5625,0.625,-0.625,43.8125,11.875,1.125,6.875,8.3125,17.5625,14.625,9.625,-13.8125,-17.125,-10.4375,-1.0625,-8,-17.375,-10.9375,-13.375,-9.0625,-3.0625,-4.875,-1.8125,-3.125,-5.3125,-0.875,-0.9375,0.6875,-2.125,0,0,0,0,0,0,0,0,0,0
Action25,GRZ,24.375,-24.9375,-36.1875,19.5,61.4375,24.4375,-27.25,-99.1875,-88.3125,10.6875,75.4375,-14.9375,-77.0625,-6.25,50.3125,30.0625,4.5625,0.625,-0.625,43.8125,11.875,1.125,6.875,8.3125,17.5625,14.625,9.625,-13.8125,-17.125,-10.4375,-1.0625,-8,-17.375,-10.9375,-13.375,-9.0625,-3.0625,-4.875,-1.8125,-3.125,-5.3125,-0.875,-0.9375,0.6875,-2.125,0,0,0,0,0,0,0,0,0,0
Action25,ORL,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,0,0,0,0,0,0,0,0,0,0
Action25,OPL,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,0,0,0,0,0,0,0,0,0,0
Action25,OYL,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,0,0,0,0,0,0,0,0,0,0
Action25,ORR,2.407298,2.729906,2.901737,3.042581,3.186981,3.389524,3.380299,3.150369,2.975453,2.955628,3.032807,3.156014,3.024652,2.929483,3.009523,3.070844,3.076677,3.064061,3.046666,2.993925,2.918029,2.657526,2.531564,2.507326,2.438459,2.272892,2.285151,2.335341,2.38202,2.409295,2.437279,2.451,2.442242,2.440231,2.417205,2.39645,2.385707,2.379856,2.364183,2.362873,2.355002,2.33836,2.335292,2.33873,2.337276,0,0,0,0,0,0,0,0,0,0
Action25,OPR,6.804973,6.640453,6.400708,6.123421,5.841344,5.392904,5.247946,5.181461,5.202107,5.253468,5.26397,5.236689,5.310972,5.371538,5.382465,5.392465,5.467601,5.643946,5.918421,6.446809,6.669656,6.902368,6.996596,7.061899,7.098392,7.116995,7.120929,7.126253,7.135418,7.151078,7.161663,7.170173,7.175465,7.180875,7.18875,7.186431,7.184418,7.181426,7.176516,7.174414,7.173122,7.171733,7.171341,7.173978,7.175383,0,0,0,0,0,0,0,0,0,0
Action25,OYR,8.538845,8.910594,9.198069,9.379138,9.487173,9.614738,9.665898,9.607768,9.465071,9.394359,9.411664,9.48689,9.406947,9.37079,9.404268,9.426151,9.415779,9.386201,9.328824,9.13625,8.976423,8.655964,8.519668,8.481357,8.383805,8.194648,8.134633,8.198653,8.277385,8.333354,8.369791,8.388518,8.408945,8.428331,8.436381,8.432021,8.435304,8.437043,8.428208,8.431058,8.431966,8.422315,8.418653,8.422156,8.422591,0,0,0,0,0,0,0,0,0,0
Action26,ALX,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,0,0,0,0,0,0,0,0,0,0
Action26,ALY,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0,0,0,0,0,0,0,0,0,0
Action26,ALZ,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,0,0,0,0,0,0,0,0,0,0
Action26,ARX,-0.3330078,-0.2543945,-0.3510742,-0.1953125,-0.293457,-0.3286133,-0.28125,-0.2954102,-0.3535156,-0.4101563,-0.4418945,-0.4858398,-0.7148438,-0.8774414,-0.9023438,-0.9418945,-0.9140625,-1.213379,-1.105957,-1.052734,-0.9208984,-0.9829102,-1.029297,-0.9946289,-0.9887695,-0.9970703,-0.9916992,-1.000488,-1.019043,-0.9848633,-1.013184,-0.9941406,-0.9990234,-0.987793,-1.002441,-0.9985352,-0.9921875,-0.9931641,-1.009766,-0.9916992,-0.9794922,-1.007324,-0.987793,-0.9956055,-1.00293,0,0,0,0,0,0,0,0,0,0
Action26,ARY,-1.013184,-0.9902344,-1.01709,-0.8647461,-0.8232422,-0.9301758,-1.024902,-0.956543,-0.8393555,-0.7988281,-0.6791992,-0.6459961,-0.7993164,-0.6743164,-0.4746094,-0.4975586,-0.4580078,-0.5541992,-0.5351563,-0.1743164,-0.2089844,-0.1240234,-0.1777344,-0.1992188,-0.1669922,-0.1513672,-0.190918,-0.1601563,-0.1650391,-0.1665039,-0.159668,-0.1777344,-0.1621094,-0.1669922,-0.1616211,-0.1782227,-0.1782227,-0.1679688,-0.1826172,-0.1816406,-0.1826172,-0.1865234,-0.1948242,-0.1943359,-0.2001953,0,0,0,0,0,0,0,0,0,0
Action26,ARZ,0.3886719,0.5488281,0.5498047,0.2788086,0.2841797,0.3789063,0.359375,0.2924805,0.2768555,0.2939453,0.1796875,0.2202148,0.2924805,0.1689453,0.175293,0.3217773,0.1767578,-0.04589844,-0.3095703,-0.1083984,-0.08007813,-0.03027344,-0.08935547,-0.1040039,-0.09863281,-0.07177734,-0.1015625,-0.09033203,-0.09375,-0.1010742,-0.09667969,-0.1000977,-0.1005859,-0.1108398,-0.09277344,-0.08935547,-0.09277344,-0.08886719,-0.08251953,-0.08789063,-0.07568359,-0.07910156,-0.07080078,-0.07324219,-0.06298828,0,0,0,0,0,0,0,0,0,0
Action26,EMG0L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action26,EMG1L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action26,EMG2L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action26,EMG3L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
Action26,EMG4L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Action26,EMG5L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action26,EMG6L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action26,EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action26,EMG0R,3,-1,2,-8,-4,-1,0,3,-4,-5,4,-2,4,6,-2,-3,0,5,-5,-10,26,-14,10,-1,5,-5,-14,1,-16,-7,6,-6,6,-8,-3,-27,5,1,0,-2,7,-9,8,-11,-1,0,0,0,0,0,0,0,0,0,0
Action26,EMG1R,14,-4,2,-20,-9,1,0,7,-8,-5,6,-2,3,8,-4,0,2,1,-3,-8,22,-16,-2,6,0,7,-6,4,-11,-3,3,-6,-7,-4,-2,-10,2,-4,-1,0,5,-16,3,-3,1,0,0,0,0,0,0,0,0,0,0
Action26,EMG2R,31,-15,4,-33,-28,6,-3,11,-8,-9,-5,-4,6,15,-5,1,7,-5,-2,-4,9,-4,-4,5,2,6,-6,3,-5,-5,1,-2,-3,-2,0,-5,2,-3,-1,1,3,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0
Action26,EMG3R,78,-41,15,-84,-80,6,-4,6,-12,-19,-22,-9,18,17,-2,2,6,-8,8,-5,5,2,-3,1,-2,5,-2,2,-2,-7,-1,-4,0,0,2,0,0,-1,-1,0,0,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0
Action26,EMG4R,30,-13,0,-34,-37,2,1,11,-25,-17,8,-7,10,9,-3,-3,2,-8,4,1,6,0,-1,-1,0,3,0,2,-5,-8,0,-4,0,0,0,-1,-1,-3,-2,-1,1,-4,-4,0,-2,0,0,0,0,0,0,0,0,0,0
Action26,EMG5R,10,-8,-1,-16,-17,0,-1,6,-9,-9,4,-3,3,5,-2,-5,1,-8,12,-3,9,0,5,8,3,13,10,-4,-12,-25,1,-4,3,0,-1,-6,1,-2,7,-1,-1,-4,-1,-1,1,0,0,0,0,0,0,0,0,0,0
Action26,EMG6R,-2,3,-9,-8,0,-2,-2,2,-5,-3,3,-3,0,-2,-2,65,10,8,25,-16,6,-2,20,69,10,37,27,-24,-35,-38,3,7,11,15,3,-5,2,-10,23,-2,-16,0,13,-6,3,0,0,0,0,0,0,0,0,0,0
Action26,EMG7R,3,0,2,-5,-5,-2,1,0,-4,-3,1,-2,1,2,-1,-5,2,5,4,-4,24,-2,10,-16,3,-9,-17,-7,-32,14,3,-3,10,-4,-1,-36,8,1,0,-8,13,-8,6,-17,-1,0,0,0,0,0,0,0,0,0,0
Action26,GLX,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
Action26,GLY,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
Action26,GLZ,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0
