ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55
Action75,GRX,-0.3125,0.9375,0,0.0625,1.875,-0.1875,-1.125,1.3125,2.3125,8.875,-6.25,-10.875,-4.1875,-4.0625,1,9.75,10.375,7.8125,1.6875,-0.5625,7.6875,4.9375,-8.5,-8.625,-2.3125,-2.125,-0.1875,0.375,-0.5,-1.125,0.25,0,1.3125,-1.25,-0.5625,5.125,1.25,-0.5,-1.125,-4.4375,-10.125,-8.1875,-1,-2,0.3125,0,0,0,0,0,0,0,0,0,0
Action75,GRY,-0.3125,0.9375,0,0.0625,1.875,-0.1875,-1.125,1.3125,2.3125,8.875,-6.25,-10.875,-4.1875,-4.0625,1,9.75,10.375,7.8125,1.6875,-0.5625,7.6875,4.9375,-8.5,-8.625,-2.3125,-2.125,-0.1875,0.375,-0.5,-1.125,0.25,0,1.3125,-1.25,-0.5625,5.125,1.25,-0.5,-1.125,-4.4375,-10.125,-8.1875,-1,-2,0.3125,0,0,0,0,0,0,0,0,0,0
Action75,GRZ,-0.3125,0.9375,0,0.0625,1.875,-0.1875,-1.125,1.3125,2.3125,8.875,-6.25,-10.875,-4.1875,-4.0625,1,9.75,10.375,7.8125,1.6875,-0.5625,7.6875,4.9375,-8.5,-8.625,-2.3125,-2.125,-0.1875,0.375,-0.5,-1.125,0.25,0,1.3125,-1.25,-0.5625,5.125,1.25,-0.5,-1.125,-4.4375,-10.125,-8.1875,-1,-2,0.3125,0,0,0,0,0,0,0,0,0,0
Action75,ORL,7.114474,7.116385,7.12195,7.11994,7.118237,7.121108,7.121713,7.096536,6.687935,6.397824,6.298569,6.361268,6.500029,6.6412,6.736257,6.80233,6.80741,6.8079,6.780603,6.764984,6.745728,6.650933,6.619497,6.606489,6.604341,6.60814,6.607654,6.604777,6.608345,6.61659,6.600468,6.598886,6.566856,6.570895,6.584968,6.581547,6.761741,6.90038,7.120712,7.182424,7.158319,7.07926,6.996772,6.970531,6.986651,0,0,0,0,0,0,0,0,0,0
Action75,OPL,2.932366,2.931181,2.930346,2.929599,2.928746,2.926445,2.923347,2.932215,3.032928,3.272684,3.70686,4.032645,4.336508,4.602387,4.66977,4.64486,4.593963,4.579341,4.568608,4.526562,4.574149,4.725789,4.866622,4.923029,4.929897,4.916574,4.902465,4.903724,4.961158,4.970887,4.915419,4.850115,4.733007,4.545619,4.180821,3.816824,3.493934,3.185913,3.053151,2.984288,2.952178,2.950781,2.95391,2.957479,2.961419,0,0,0,0,0,0,0,0,0,0
Action75,OYL,1.575056,1.573493,1.567671,1.568713,1.567086,1.562826,1.562214,1.546583,1.754281,1.904299,1.920773,1.933653,1.933083,2.036585,2.10807,2.159166,2.193126,2.191353,2.187156,2.180114,2.119438,2.108013,2.088201,2.082199,2.076323,2.071843,2.07405,2.080112,2.085958,2.085117,2.08725,2.100893,2.119443,2.133275,2.130053,2.138998,2.065721,1.890312,1.712708,1.643374,1.675156,1.731069,1.745745,1.737988,1.720724,0,0,0,0,0,0,0,0,0,0
Action75,ORR,3.127414,3.140572,3.14574,3.144832,3.14611,3.145279,3.146684,3.149246,3.150396,3.157863,3.15411,3.140303,3.103897,3.102852,3.119739,3.140318,3.165156,3.183794,3.189,3.170828,3.154243,3.136,3.124717,3.114718,3.105069,3.113794,3.13575,3.147717,3.150168,3.146342,3.13728,3.130992,3.127583,3.131587,3.143604,3.165408,3.191869,3.199859,3.186038,3.172603,3.135597,3.110704,3.093899,3.096825,3.119564,0,0,0,0,0,0,0,0,0,0
Action75,OPR,3.053064,3.057394,3.058144,3.055894,3.05362,3.049172,3.046226,3.0446,3.046649,3.055785,3.058004,3.054538,3.048973,3.053252,3.060822,3.069831,3.075242,3.076725,3.072207,3.065889,3.066794,3.069685,3.072778,3.070941,3.07159,3.074703,3.080706,3.082447,3.080344,3.07597,3.070995,3.068261,3.067215,3.068145,3.071031,3.074958,3.080139,3.08198,3.077886,3.072947,3.059005,3.04956,3.044935,3.0462,3.054146,0,0,0,0,0,0,0,0,0,0
Action75,OYR,1.385343,1.376735,1.371933,1.369443,1.37067,1.371495,1.370079,1.367325,1.367474,1.381608,1.386869,1.38975,1.412127,1.404365,1.386554,1.376082,1.368965,1.364789,1.365533,1.380609,1.409724,1.443491,1.449812,1.44577,1.446608,1.436368,1.412358,1.400234,1.397247,1.398964,1.406564,1.414029,1.419927,1.409955,1.396456,1.381342,1.356603,1.347296,1.363152,1.373093,1.391532,1.404272,1.414219,1.409586,1.385159,0,0,0,0,0,0,0,0,0,0
Action76,ALX,0.9360352,0.9379883,0.9443359,0.9414063,0.9379883,0.9399414,0.9365234,0.9384766,0.9399414,0.9375,0.9394531,1.046875,1.114258,0.9072266,0.637207,0.5581055,0.3686523,0.2900391,0.4306641,0.4375,0.3393555,0.3505859,0.0703125,0.375,0.1303711,0.04980469,0.03466797,0.07080078,0.9404297,0.7485352,-0.07910156,0.3696289,-0.3950195,0.2089844,0.222168,0.4443359,0.7758789,0.8833008,0.9628906,1.020508,1.041504,0.9604492,0.9140625,0.8994141,0.925293,0,0,0,0,0,0,0,0,0,0
Action76,ALY,0.2568359,0.2514648,0.2475586,0.2470703,0.2460938,0.2460938,0.2490234,0.2524414,0.2416992,0.2460938,0.2441406,0.2783203,0.3530273,0.7304688,0.6977539,0.7387695,0.6625977,0.434082,0.4873047,0.7763672,0.8486328,0.7553711,0.8676758,0.9506836,0.8989258,0.871582,0.8276367,0.9365234,0.9453125,1.018066,0.6650391,0.7387695,0.7910156,0.7636719,0.6049805,0.5063477,0.3730469,0.6040039,0.4677734,0.4970703,0.472168,0.4262695,0.3862305,0.3149414,0.25,0,0,0,0,0,0,0,0,0,0
Action76,ALZ,0.1157227,0.109375,0.1025391,0.1015625,0.1054688,0.1074219,0.1098633,0.109375,0.1157227,0.1005859,0.09423828,0.05371094,0.1601563,0.4443359,0.5581055,0.5883789,0.6123047,0.4423828,0.3725586,0.3632813,0.3896484,0.3359375,0.2675781,0.5307617,0.4482422,0.4472656,0.4682617,0.2260742,0.7558594,0.7753906,0.515625,0.8754883,0.1821289,0.4321289,0.390625,0.4140625,0.4404297,0.3208008,0.1733398,0.03662109,-0.04443359,0.02148438,0.07861328,0.1152344,0.08447266,0,0,0,0,0,0,0,0,0,0
Action76,ARX,0.9370117,0.9423828,0.940918,0.9389648,0.9394531,0.9404297,0.9355469,0.9345703,0.9365234,0.9277344,0.9335938,0.9345703,0.9487305,0.9550781,0.9145508,0.9199219,0.9526367,0.940918,0.9311523,0.9423828,0.9355469,0.9228516,0.9282227,0.9599609,0.9423828,0.9199219,0.9418945,0.9399414,0.9311523,0.9296875,0.9331055,0.9389648,0.9331055,0.9282227,0.9326172,0.9428711,0.9399414,0.9428711,0.9331055,0.9418945,0.9458008,0.9238281,0.9140625,0.9443359,0.9487305,0,0,0,0,0,0,0,0,0,0
