ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85
Action  7,EMG6R,-1,0,0,-2,5,-7,3,-4,-12,15,10,-18,-7,-2,-7,3,-28,17,3,9,11,3,-3,5,-3,1,-5,-2,1,-1,0,0,-1,2,-2,-1,-1,0,0,0,-1,-1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,EMG7R,5,1,0,-2,-5,-3,0,-2,6,-10,23,-14,-19,0,-20,41,-6,-15,-9,22,-13,-1,-2,7,-8,-5,-5,1,-1,-1,1,0,2,-1,-1,2,-1,-3,-2,1,2,-3,-5,13,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GLX,-0.125,2.375,-2.3125,1.3125,0.25,-0.0625,-1.75,20.125,6.9375,-62.3125,-20.875,-87.8125,-40.0625,-10.125,28.9375,55,23.875,74,22.6875,-11.75,2.625,-0.4375,0.8125,4.375,-2.1875,-2,5.0625,28.9375,54.25,-18.25,10.375,10.6875,40,0.875,-7.3125,-0.75,-2.8125,-2.25,-2,-0.6875,-3.5,-5.1875,-4.3125,-0.3125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GLY,-0.125,2.375,-2.3125,1.3125,0.25,-0.0625,-1.75,20.125,6.9375,-62.3125,-20.875,-87.8125,-40.0625,-10.125,28.9375,55,23.875,74,22.6875,-11.75,2.625,-0.4375,0.8125,4.375,-2.1875,-2,5.0625,28.9375,54.25,-18.25,10.375,10.6875,40,0.875,-7.3125,-0.75,-2.8125,-2.25,-2,-0.6875,-3.5,-5.1875,-4.3125,-0.3125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GLZ,-0.125,2.375,-2.3125,1.3125,0.25,-0.0625,-1.75,20.125,6.9375,-62.3125,-20.875,-87.8125,-40.0625,-10.125,28.9375,55,23.875,74,22.6875,-11.75,2.625,-0.4375,0.8125,4.375,-2.1875,-2,5.0625,28.9375,54.25,-18.25,10.375,10.6875,40,0.875,-7.3125,-0.75,-2.8125,-2.25,-2,-0.6875,-3.5,-5.1875,-4.3125,-0.3125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GRX,0.8125,0.6875,-0.75,2.3125,-1.3125,-0.5,-1.125,-1.3125,-31.125,-25.25,34.6875,61.1875,23.4375,1.6875,-31.25,-30.5625,-72.5,-19.3125,-22.5,31.5,11,8.9375,-13.625,-6.875,-2.875,-6.0625,3,-4.5,-25.875,-36.1875,40.375,-3.3125,-19.8125,2.4375,9.375,0.4375,-3,3.3125,7.125,1.5625,4.5,2.375,5.0625,1.875,3.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GRY,0.8125,0.6875,-0.75,2.3125,-1.3125,-0.5,-1.125,-1.3125,-31.125,-25.25,34.6875,61.1875,23.4375,1.6875,-31.25,-30.5625,-72.5,-19.3125,-22.5,31.5,11,8.9375,-13.625,-6.875,-2.875,-6.0625,3,-4.5,-25.875,-36.1875,40.375,-3.3125,-19.8125,2.4375,9.375,0.4375,-3,3.3125,7.125,1.5625,4.5,2.375,5.0625,1.875,3.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,GRZ,0.8125,0.6875,-0.75,2.3125,-1.3125,-0.5,-1.125,-1.3125,-31.125,-25.25,34.6875,61.1875,23.4375,1.6875,-31.25,-30.5625,-72.5,-19.3125,-22.5,31.5,11,8.9375,-13.625,-6.875,-2.875,-6.0625,3,-4.5,-25.875,-36.1875,40.375,-3.3125,-19.8125,2.4375,9.375,0.4375,-3,3.3125,7.125,1.5625,4.5,2.375,5.0625,1.875,3.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,ORL,3.229808,3.234245,3.24008,3.238489,3.243905,3.241678,3.243863,3.297533,3.523035,3.462145,3.399073,3.275533,3.171521,3.109334,3.139835,3.232406,3.281557,3.488283,3.496406,3.475985,3.442365,3.426156,3.424055,3.423739,3.434275,3.440945,3.445648,3.438789,3.473655,3.412206,3.386946,3.310802,3.270011,3.239959,3.210533,3.206867,3.214413,3.221828,3.242231,3.252754,3.2606,3.259022,3.250253,3.239108,3.223852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,OPL,2.900633,2.901077,2.899044,2.899708,2.897811,2.895354,2.895628,2.906621,3.124777,3.590666,4.240825,4.86986,5.292696,5.399633,5.19196,4.4516,3.821143,3.35366,3.297806,3.28557,3.275453,3.27172,3.27322,3.293708,3.300184,3.299915,3.290208,3.271341,3.237239,3.139047,3.072254,3.026447,2.986352,2.963246,2.954468,2.955015,2.956131,2.956593,2.954447,2.952085,2.948438,2.942604,2.93466,2.930795,2.926466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,OYL,6.115222,6.112299,6.108451,6.107775,6.104693,6.105756,6.10226,6.061814,5.866788,5.866803,5.871458,5.907612,5.872147,5.768068,5.731349,5.700953,5.6962,5.608652,5.661063,5.674809,5.685656,5.708001,5.716964,5.721815,5.710588,5.704046,5.698832,5.759377,5.81442,5.876149,5.923353,6.013935,6.137327,6.192337,6.212395,6.212143,6.202803,6.189045,6.164052,6.149673,6.138403,6.131559,6.130737,6.140217,6.155965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,ORR,6.733535,6.734149,6.733448,6.735126,6.731987,6.730262,6.728397,6.725485,6.660108,6.591444,6.652933,6.763883,6.896503,6.939706,6.898146,6.847076,6.750835,6.636716,6.595239,6.603664,6.644343,6.667188,6.673452,6.67689,6.646561,6.637382,6.624285,6.62222,6.620856,6.590954,6.608019,6.627754,6.622901,6.646966,6.69856,6.722359,6.753551,6.774444,6.786157,6.777188,6.758684,6.7375,6.723041,6.690038,6.676216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,OPR,3.052154,3.051719,3.051367,3.050902,3.051729,3.053178,3.053326,3.054363,3.07669,3.344739,3.823643,4.623179,5.266875,5.48791,5.463818,5.113475,4.319746,3.807127,3.56409,3.445477,3.387998,3.36965,3.392612,3.414711,3.431456,3.442949,3.436943,3.429712,3.432216,3.416262,3.319891,3.278193,3.256289,3.19553,3.16387,3.144912,3.116843,3.098453,3.081635,3.077817,3.075365,3.076277,3.075997,3.077793,3.078096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  7,OYR,3.8184,3.817836,3.821034,3.821306,3.823788,3.824511,3.825192,3.827683,3.860816,3.90108,3.835084,3.74553,3.729267,3.798119,3.838873,3.846437,3.849426,3.83609,3.897231,3.920656,3.925699,3.91909,3.891758,3.87549,3.881094,3.884871,3.900133,3.908863,3.873121,3.832924,3.875578,3.881873,3.864373,3.804862,3.766179,3.743528,3.705115,3.682283,3.684063,3.697884,3.722736,3.749002,3.769925,3.817991,3.837467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ALX,0.9604492,0.9555664,0.9599609,0.9604492,0.9594727,0.9624023,1.08252,1.356445,1.209961,0.4189453,-0.09033203,-0.07617188,-0.04345703,-0.1074219,-0.06396484,0.07470703,-0.3256836,0.5952148,1.552246,1.379883,0.9291992,0.6962891,0.7661133,0.8833008,0.8974609,0.8295898,0.8041992,0.777832,0.8666992,0.9765625,0.9384766,1.015137,1.021484,0.9980469,0.9775391,0.9389648,0.9365234,0.9619141,0.9697266,0.9375,0.9526367,0.9716797,0.9628906,0.9458008,0.9326172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ALY,-0.234375,-0.2319336,-0.2260742,-0.2333984,-0.2304688,-0.234375,-0.1289063,-0.4077148,-0.8208008,-0.9013672,-0.6518555,-0.668457,-0.78125,-0.7709961,-0.7280273,-0.4331055,-0.5317383,-0.6464844,-1.188965,-0.3261719,-0.4511719,-0.5166016,-0.4350586,-0.3466797,-0.40625,-0.4277344,-0.4174805,-0.4833984,-0.3110352,-0.3286133,-0.2241211,-0.2651367,-0.2382813,-0.2148438,-0.2001953,-0.2280273,-0.2363281,-0.2255859,-0.2338867,-0.2431641,-0.2431641,-0.2373047,-0.2446289,-0.2431641,-0.2504883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ALZ,0.1303711,0.1269531,0.1318359,0.1274414,0.1259766,0.128418,0.04541016,0.1889648,0.6220703,0.4350586,0.1508789,0.2949219,0.453125,0.4931641,0.3935547,0.2202148,0.230957,0.5161133,0.7558594,0.1845703,0.2529297,0.3198242,0.2817383,0.3076172,0.3461914,0.3032227,0.2861328,0.2963867,0.2387695,0.2167969,0.1650391,0.1845703,0.09179688,0.1035156,0.1474609,0.1303711,0.08837891,0.09570313,0.1274414,0.1269531,0.1425781,0.1381836,0.1376953,0.1459961,0.1401367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ARX,0.918457,0.9150391,0.9194336,0.9208984,0.9189453,0.9179688,0.9472656,1.23291,1.286133,1.008301,0.1606445,-0.1088867,-0.1269531,-0.09863281,-0.1914063,-0.1206055,-0.1728516,-0.004882813,0.9467773,1.350098,1.084473,0.7177734,0.637207,0.6899414,0.8085938,0.7841797,0.722168,0.7011719,0.8486328,0.8759766,0.9404297,0.9335938,0.9438477,0.9555664,0.9042969,0.8974609,0.9326172,0.9443359,0.9370117,0.9052734,0.9194336,0.9370117,0.9257813,0.890625,0.9160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ARY,0.2919922,0.2973633,0.2939453,0.2998047,0.3037109,0.296875,0.2827148,0.1333008,0.7094727,0.8579102,0.6616211,0.6264648,0.7402344,0.7177734,0.7392578,0.5556641,0.2910156,0.6518555,0.902832,0.9101563,0.7294922,0.5283203,0.5512695,0.4331055,0.4272461,0.4560547,0.4672852,0.4765625,0.4023438,0.1538086,0.4257813,0.421875,0.3144531,0.2905273,0.3359375,0.2651367,0.2919922,0.300293,0.2963867,0.2329102,0.3095703,0.2558594,0.277832,0.2954102,0.2875977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ARZ,0.1640625,0.1655273,0.1552734,0.1601563,0.1552734,0.1611328,0.1450195,0.1533203,0.1674805,0.5048828,0.3212891,0.2255859,0.3505859,0.3725586,0.3623047,0.2998047,0.1948242,0.1923828,0.6567383,0.2875977,0.3237305,0.2988281,0.3007813,0.2856445,0.3115234,0.3242188,0.3095703,0.2631836,0.2167969,0.2919922,0.1875,0.1850586,0.1787109,0.1547852,0.1831055,0.1738281,0.1777344,0.1611328,0.1625977,0.1855469,0.2104492,0.1582031,0.1518555,0.1811523,0.1704102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG0L,-1,0,-1,-1,-1,0,-17,29,-8,-39,-34,-19,-19,-14,-3,3,-8,-33,-16,-6,3,-1,-12,2,2,-2,-8,-2,0,-2,-2,0,-1,4,0,1,-5,2,-2,1,-1,2,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG1L,-1,-2,-1,-1,-1,1,3,-3,-25,-3,-9,-12,-1,-6,-3,0,0,-12,-5,3,0,2,-5,0,-2,-3,-11,-3,-6,1,-2,0,0,-1,1,0,-1,-2,-1,-2,-3,-3,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG2L,-1,-2,-1,0,-2,-2,-6,0,5,-1,-3,1,2,-9,8,2,2,-11,0,-4,3,4,-9,2,0,-1,-1,-1,-3,-1,0,-1,0,-3,0,-1,-1,-2,-2,-2,-1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG3L,-1,-2,0,-2,-1,-1,-29,0,57,68,-8,29,18,11,4,3,1,-10,-8,-20,-2,-5,-15,-5,-1,0,5,1,-3,1,-2,-1,-1,-2,5,-1,0,-1,-1,0,0,-2,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG4L,-1,0,-1,-3,0,-3,-7,7,-25,9,-10,-6,18,20,6,4,24,-14,-4,-4,-8,3,-2,-2,-1,0,1,0,-2,1,-1,-2,-1,-3,3,-1,0,-2,1,0,-2,-2,-2,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG5L,-3,0,1,-1,0,-2,3,-4,-11,-1,-8,-3,-9,4,-7,-3,5,-17,2,-4,-11,-2,2,0,-4,0,-5,-1,0,0,-1,-1,-3,-3,-1,0,1,-1,-3,-1,-3,-1,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG6L,0,1,-1,1,2,0,-6,9,3,16,6,-5,1,-2,-11,-5,-22,-30,2,-4,15,1,-6,-3,-6,3,-6,-3,0,1,-2,2,0,0,-2,-3,-2,-6,-1,-1,-4,2,2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG7L,-2,0,-1,-1,-1,0,3,19,-19,5,15,-12,-4,2,17,-3,-3,10,17,12,6,-16,-17,-5,-6,0,-5,3,-6,-3,0,0,-1,-3,49,3,5,2,2,5,-2,-4,-1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG0R,-1,0,-1,-2,0,0,7,-14,4,-9,-11,1,1,3,13,-14,-12,-17,5,-10,-3,10,43,-8,-43,-16,-2,0,-7,-4,-1,-3,-2,-3,-2,2,-1,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG1R,-2,-3,2,0,-3,0,14,-8,-9,4,-16,-6,9,3,-1,-2,-27,3,-19,0,0,-1,-2,0,-8,-9,4,-3,5,-3,-1,-3,4,-5,-1,4,-5,-4,-3,-3,-7,3,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG2R,-1,-2,-1,0,0,-2,10,8,-2,-32,-11,-21,14,19,-7,-5,-3,9,10,-6,2,-5,4,7,0,-2,1,0,2,-1,0,-3,0,-1,1,0,-2,-1,1,-2,-2,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG3R,-1,0,0,1,-1,-1,-3,-7,15,-31,22,-19,7,4,0,-10,2,9,10,8,-1,-6,5,8,1,-2,-1,-6,-1,-1,1,-2,-1,1,0,-1,1,-1,2,-2,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG4R,0,0,0,-2,-1,0,-3,2,7,1,-3,-14,2,3,3,-6,3,3,5,-3,3,-4,0,1,-1,-8,-3,-1,-1,-3,0,0,-1,1,-3,0,-2,-2,-1,0,0,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG5R,0,-1,0,-1,1,1,-2,0,3,-27,0,-7,4,-1,-1,-7,-3,-2,2,1,1,-1,1,1,-15,0,5,0,-1,-1,1,-3,-1,-3,5,5,-4,3,1,-2,1,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG6R,-3,0,-1,-1,-1,-2,-4,1,-9,-3,3,-15,3,-7,-5,-4,-6,-13,-5,8,-4,4,5,-14,1,-9,2,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0,-2,0,0,-3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,EMG7R,-3,1,-1,-2,1,-1,0,-12,17,-4,2,14,-7,-15,-4,-9,14,-50,15,-7,25,-6,47,-36,-11,-1,-2,-1,-1,-4,0,1,1,-2,-3,0,0,-2,0,-2,-1,-1,-4,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GLX,-0.5625,-1.0625,-1.0625,-0.1875,-0.8125,-0.1875,5.9375,-30.5,-47.0625,-26.9375,-51.5625,-45.625,-46.625,-15.875,13.9375,42.1875,53.6875,35.6875,66.0625,19.375,-1.4375,0.9375,2.375,-3,-1.8125,-5.9375,5.0625,19.875,43.1875,-9.3125,14.25,0.3125,20.75,9.875,-9.625,-19.5625,-2.6875,-4.3125,-9.8125,-3,0.8125,5.125,3.375,2.6875,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GLY,-0.5625,-1.0625,-1.0625,-0.1875,-0.8125,-0.1875,5.9375,-30.5,-47.0625,-26.9375,-51.5625,-45.625,-46.625,-15.875,13.9375,42.1875,53.6875,35.6875,66.0625,19.375,-1.4375,0.9375,2.375,-3,-1.8125,-5.9375,5.0625,19.875,43.1875,-9.3125,14.25,0.3125,20.75,9.875,-9.625,-19.5625,-2.6875,-4.3125,-9.8125,-3,0.8125,5.125,3.375,2.6875,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GLZ,-0.5625,-1.0625,-1.0625,-0.1875,-0.8125,-0.1875,5.9375,-30.5,-47.0625,-26.9375,-51.5625,-45.625,-46.625,-15.875,13.9375,42.1875,53.6875,35.6875,66.0625,19.375,-1.4375,0.9375,2.375,-3,-1.8125,-5.9375,5.0625,19.875,43.1875,-9.3125,14.25,0.3125,20.75,9.875,-9.625,-19.5625,-2.6875,-4.3125,-9.8125,-3,0.8125,5.125,3.375,2.6875,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GRX,-0.1875,-0.8125,1,0.5,-0.25,2.375,-0.625,-0.4375,7.4375,10.8125,38.875,71.1875,69.375,27.5625,-7.8125,-36.8125,-57.625,-74.8125,-70.5,-75.6875,38.6875,-0.4375,10.5625,0.125,3.8125,3.0625,5.625,-5.5625,-68.125,-38.6875,58.9375,-25.875,-30.125,-9.1875,1.875,-14.5,5.5,2.75,7.5,-0.125,2.8125,-0.9375,10.4375,2.9375,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GRY,-0.1875,-0.8125,1,0.5,-0.25,2.375,-0.625,-0.4375,7.4375,10.8125,38.875,71.1875,69.375,27.5625,-7.8125,-36.8125,-57.625,-74.8125,-70.5,-75.6875,38.6875,-0.4375,10.5625,0.125,3.8125,3.0625,5.625,-5.5625,-68.125,-38.6875,58.9375,-25.875,-30.125,-9.1875,1.875,-14.5,5.5,2.75,7.5,-0.125,2.8125,-0.9375,10.4375,2.9375,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,GRZ,-0.1875,-0.8125,1,0.5,-0.25,2.375,-0.625,-0.4375,7.4375,10.8125,38.875,71.1875,69.375,27.5625,-7.8125,-36.8125,-57.625,-74.8125,-70.5,-75.6875,38.6875,-0.4375,10.5625,0.125,3.8125,3.0625,5.625,-5.5625,-68.125,-38.6875,58.9375,-25.875,-30.125,-9.1875,1.875,-14.5,5.5,2.75,7.5,-0.125,2.8125,-0.9375,10.4375,2.9375,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ORL,3.239592,3.239546,3.240685,3.240057,3.239395,3.240649,3.263338,3.476093,3.465607,3.386119,3.321256,3.196935,3.109957,3.078511,3.094846,3.156696,3.270041,3.380648,3.479802,3.64624,3.569953,3.509535,3.457714,3.446977,3.43079,3.43617,3.443758,3.440737,3.462991,3.402782,3.357667,3.197724,3.109302,3.06926,3.116337,3.149582,3.164724,3.204753,3.237639,3.257252,3.281274,3.285281,3.283571,3.271999,3.259706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,OPL,2.928735,2.928647,2.928229,2.92783,2.927731,2.927861,2.932424,3.067994,3.442372,3.990902,4.560621,5.11368,5.323633,5.421174,5.403553,5.236423,4.598092,3.975606,3.481487,3.20685,3.199459,3.275098,3.335621,3.340591,3.338201,3.336285,3.331124,3.309241,3.252102,3.124134,3.023934,2.909767,2.869201,2.850664,2.853679,2.871366,2.896739,2.92357,2.938754,2.948515,2.947109,2.94345,2.941156,2.940698,2.93965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,OYL,6.137843,6.137572,6.136166,6.136155,6.135767,6.134667,6.117583,5.839803,5.7898,5.802717,5.813225,5.813642,5.792337,5.757132,5.740885,5.714349,5.63636,5.611001,5.554757,5.469147,5.563273,5.605509,5.676831,5.696008,5.703746,5.701104,5.698615,5.723279,5.772429,5.832557,5.903564,6.076321,6.193433,6.257596,6.21645,6.154804,6.124323,6.074709,6.027762,5.997513,5.971166,5.973634,5.982591,6.000381,6.019591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,ORR,6.711214,6.71051,6.710221,6.710221,6.710578,6.711942,6.713639,6.66011,6.621449,6.641433,6.720461,6.887819,6.998711,7.072056,7.076319,7.026702,6.933017,6.79572,6.604876,6.55957,6.556216,6.559239,6.571562,6.601816,6.611698,6.615643,6.596919,6.597933,6.606008,6.539922,6.626534,6.660185,6.662709,6.673462,6.674787,6.640487,6.618079,6.615767,6.613172,6.612184,6.624828,6.621659,6.618414,6.592474,6.600604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,OPR,3.063104,3.063071,3.061653,3.061653,3.061987,3.061803,3.062511,3.071803,3.186063,3.691007,4.22508,4.907121,5.268032,5.438948,5.46412,5.427463,5.193559,4.533631,3.992752,3.498176,3.374505,3.410968,3.449907,3.505032,3.509897,3.504741,3.478846,3.44192,3.397821,3.333957,3.186756,3.122168,3.084179,3.054149,3.039998,3.053563,3.056303,3.053697,3.051883,3.06753,3.071614,3.069946,3.070211,3.077164,3.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  8,OYR,3.815619,3.816479,3.817433,3.817433,3.817173,3.817114,3.817456,3.867393,3.949072,3.892818,3.840143,3.790946,3.802743,3.862334,3.896228,3.921835,3.947627,3.976789,3.991062,4.005301,4.028689,4.045716,4.044257,4.021983,4.012275,4.017747,4.028915,4.029965,3.919404,3.922063,3.941091,3.914996,3.851696,3.811135,3.823827,3.842807,3.863199,3.875218,3.882564,3.911352,3.907902,3.906219,3.927285,3.971033,3.959283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
