ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55
Action24,EMG5L,-3,1,-2,-3,-2,-3,0,-1,3,41,12,50,18,4,-34,-32,-10,3,17,50,9,-27,-52,1,19,8,6,4,-6,-1,0,-3,-2,-3,3,5,1,0,-2,0,-2,-3,-3,1,0,0,0,0,0,0,0,0,0,0,0
Action24,EMG6L,-1,0,1,-2,-2,0,-1,-3,4,22,26,78,68,-41,6,-67,6,-8,21,36,-18,63,-33,6,7,-13,2,-2,-1,-2,-2,5,-2,1,41,9,5,-9,-11,1,-8,5,1,1,2,0,0,0,0,0,0,0,0,0,0
Action24,EMG7L,2,3,-1,-3,-1,0,0,-6,7,22,35,-7,81,4,-23,-81,47,-37,6,97,-39,28,-16,-6,47,-29,28,-1,-19,-9,-10,3,-4,-8,4,37,1,-16,-7,-8,-37,-24,-6,3,5,0,0,0,0,0,0,0,0,0,0
Action24,EMG0R,-1,-2,0,0,0,0,0,-1,-2,-2,0,-2,-1,-1,-1,-1,-1,-2,0,1,-7,-1,0,-1,-1,0,-3,-2,-5,-1,-1,-2,-3,-2,1,-2,-2,-3,2,0,-2,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0
Action24,EMG1R,1,0,-1,-3,0,-2,0,0,-2,0,-1,0,-1,0,-2,-1,0,-1,0,-4,-11,5,1,3,0,0,-2,-2,-1,0,-1,-1,-1,-1,-3,-3,-1,1,-4,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0
Action24,EMG2R,-2,-2,-1,-1,0,-3,0,-1,0,0,1,-2,0,-1,-2,-2,1,-3,-1,-2,0,0,-3,0,-1,0,-1,0,-3,-1,-2,-2,-2,-1,-1,0,-1,-1,-3,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0
Action24,EMG3R,-1,-5,-1,-1,-1,-1,1,-1,-1,-1,-2,0,0,1,0,-2,-1,-3,-1,0,-2,-1,0,-1,-1,2,0,-1,-2,-3,0,0,-2,-2,-2,0,-1,-1,-2,0,1,-2,-1,-2,-1,0,0,0,0,0,0,0,0,0,0
Action24,EMG4R,-1,0,0,-1,-3,0,-1,-3,-1,-2,-3,-3,0,-1,0,0,-1,-5,-1,0,-2,-3,-2,-2,-4,2,1,-3,-3,-2,-2,0,-1,1,-2,-2,0,0,-3,-2,0,0,-2,-4,0,0,0,0,0,0,0,0,0,0,0
Action24,EMG5R,-2,-2,-2,0,-1,-1,-3,-1,-1,-1,-1,-1,-2,-1,-2,-2,0,0,-1,-1,-9,-3,-5,0,0,0,-4,0,-2,-1,-2,-3,-2,1,-2,0,2,-2,1,1,-2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Action24,EMG6R,-1,-2,-1,0,-2,-2,-1,0,0,-2,1,-1,-1,-1,-5,-3,1,-5,4,3,-30,-10,3,-2,5,1,1,0,-5,-2,0,-3,-2,0,0,-3,1,0,-3,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
Action24,EMG7R,-2,-3,-2,-1,1,0,-3,0,0,-1,0,-1,0,-1,-3,-3,1,-5,-2,5,-17,-3,-1,-4,4,3,0,-1,-8,-3,-1,-4,1,1,-1,-3,2,2,0,0,-2,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0
Action24,GLX,0.4375,-1.6875,2.75,1.125,-0.5,0.6875,-0.375,-18.1875,37.625,61.375,38.5,19.5625,36.6875,13.75,30.875,-33,-13.25,37.4375,10,-41.6875,-21.75,-4.9375,-15.6875,3.0625,-6.0625,3.25,1.125,-5.0625,-11.875,-17.375,-9.6875,-16.0625,8.6875,17,-70.0625,-80.375,-27.0625,8.5,-11.625,-21.25,-41.5,-8,22.9375,18.1875,-3.8125,0,0,0,0,0,0,0,0,0,0
Action24,GLY,0.4375,-1.6875,2.75,1.125,-0.5,0.6875,-0.375,-18.1875,37.625,61.375,38.5,19.5625,36.6875,13.75,30.875,-33,-13.25,37.4375,10,-41.6875,-21.75,-4.9375,-15.6875,3.0625,-6.0625,3.25,1.125,-5.0625,-11.875,-17.375,-9.6875,-16.0625,8.6875,17,-70.0625,-80.375,-27.0625,8.5,-11.625,-21.25,-41.5,-8,22.9375,18.1875,-3.8125,0,0,0,0,0,0,0,0,0,0
Action24,GLZ,0.4375,-1.6875,2.75,1.125,-0.5,0.6875,-0.375,-18.1875,37.625,61.375,38.5,19.5625,36.6875,13.75,30.875,-33,-13.25,37.4375,10,-41.6875,-21.75,-4.9375,-15.6875,3.0625,-6.0625,3.25,1.125,-5.0625,-11.875,-17.375,-9.6875,-16.0625,8.6875,17,-70.0625,-80.375,-27.0625,8.5,-11.625,-21.25,-41.5,-8,22.9375,18.1875,-3.8125,0,0,0,0,0,0,0,0,0,0
Action24,GRX,-23.4375,13.0625,23.4375,3.25,-2.625,10.6875,4.75,-8.3125,0.25,0.875,-9.875,-16.9375,-9.375,-6.1875,3.5625,10,-2.3125,-8.9375,15.1875,-9.3125,-9.125,-14.5,1.9375,14.9375,-14.5625,-7.5625,6.75,-3.6875,-1.3125,10.875,11.75,9.9375,10.75,8.625,2.6875,-1.625,6.3125,5.75,-11.3125,-7.3125,1.625,5.5,3,-0.6875,0.8125,0,0,0,0,0,0,0,0,0,0
Action24,GRY,-23.4375,13.0625,23.4375,3.25,-2.625,10.6875,4.75,-8.3125,0.25,0.875,-9.875,-16.9375,-9.375,-6.1875,3.5625,10,-2.3125,-8.9375,15.1875,-9.3125,-9.125,-14.5,1.9375,14.9375,-14.5625,-7.5625,6.75,-3.6875,-1.3125,10.875,11.75,9.9375,10.75,8.625,2.6875,-1.625,6.3125,5.75,-11.3125,-7.3125,1.625,5.5,3,-0.6875,0.8125,0,0,0,0,0,0,0,0,0,0
Action24,GRZ,-23.4375,13.0625,23.4375,3.25,-2.625,10.6875,4.75,-8.3125,0.25,0.875,-9.875,-16.9375,-9.375,-6.1875,3.5625,10,-2.3125,-8.9375,15.1875,-9.3125,-9.125,-14.5,1.9375,14.9375,-14.5625,-7.5625,6.75,-3.6875,-1.3125,10.875,11.75,9.9375,10.75,8.625,2.6875,-1.625,6.3125,5.75,-11.3125,-7.3125,1.625,5.5,3,-0.6875,0.8125,0,0,0,0,0,0,0,0,0,0
Action24,ORL,7.032637,7.04177,7.04301,7.040998,7.041266,7.040036,7.044051,7.02183,6.733593,6.452741,6.284533,6.210412,6.256093,6.308906,6.400207,6.634099,6.671506,6.586638,6.506949,6.492699,6.605192,6.630352,6.578982,6.565646,6.558043,6.546772,6.52359,6.507019,6.474199,6.404259,6.322178,6.274148,6.286359,6.44599,6.649195,7.060898,7.561953,7.642305,7.619142,7.609108,7.580023,7.557445,7.509457,7.469589,7.445331,0,0,0,0,0,0,0,0,0,0
Action24,OPL,2.968031,2.966765,2.962513,2.960579,2.959157,2.958948,2.958196,2.965831,3.078782,3.3566,3.852393,4.673238,5.207624,5.52543,5.675528,5.839672,5.827343,5.73833,5.614202,5.68805,5.777798,5.760811,5.762197,5.775127,5.762632,5.758907,5.76147,5.751435,5.713,5.632377,5.366726,5.022955,4.564613,3.902226,3.435882,3.132172,2.980352,2.961299,2.951612,2.939453,2.928875,2.912966,2.90313,2.903545,2.907152,0,0,0,0,0,0,0,0,0,0
Action24,OYL,8.541056,8.53049,8.525906,8.529956,8.528154,8.526948,8.523244,8.537908,8.841767,9.258801,9.594612,9.873019,0.01022694,0.08930594,0.2175896,0.7533754,0.7883038,0.4910153,0.2829358,0.4687856,0.8518424,0.8717332,0.7936062,0.7800726,0.7768687,0.7343651,0.7088875,0.6811224,0.6321591,0.5329379,0.3136494,0.117322,9.915339,9.605201,9.250199,8.638127,7.937048,7.85526,7.876686,7.851713,7.8171,7.803593,7.88533,7.966003,7.994325,0,0,0,0,0,0,0,0,0,0
Action24,ORR,2.983227,3.014628,3.020098,3.011706,2.994223,3.018574,3.021381,3.019487,3.024474,3.038167,3.044793,3.034574,3.006026,2.995678,2.987657,2.983917,2.995196,2.972016,2.96669,2.973755,2.952865,2.924477,2.88557,2.895677,2.930068,2.924056,2.929646,2.941814,2.959889,2.977486,2.998258,3.03249,3.046412,3.052056,3.055758,3.045362,3.033247,3.028269,3.025894,2.998621,2.994052,2.987705,3.008878,3.048196,3.047264,0,0,0,0,0,0,0,0,0,0
